zinc_id,smiles
ZINC000003831231,CO[C@H]1[C@@H](OC(N)=O)[C@@H](O)[C@@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C
ZINC000003977786,O=C1c2c(O)cccc2[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc(CO)cc(O)c21
ZINC000003201950,C[N+]1(C)[C@@H]2CC[C@@H]1CC(OC(=O)[C@@H](O)c1ccccc1)C2
ZINC000004217459,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2
ZINC000000002105,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
ZINC000000002094,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC
ZINC000000001886,CC1OC(C)OC(C)O1
ZINC000000057060,COc1ccc2[nH]cc(CCNC(C)=O)c2c1
ZINC000004216741,CCCC[C@H](C)C[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)O
ZINC000004217252,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
ZINC000004164422,C[C@H]1O[C@H](n2cc(F)c(=O)[nH]c2=O)[C@@H](O)[C@@H]1O
ZINC000004175569,Oc1nc2ccccc2n1CCCN1CCC(n2c(O)nc3cc(Cl)ccc32)CC1
ZINC000004213057,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C
ZINC000013831809,O=c1cc(O)c(Cl)c[nH]1
ZINC000013512582,CCC(C)(C)c1ccc(C[C@@H](C)CN2C[C@H](C)O[C@H](C)C2)cc1
ZINC000013512584,CCC(C)(C)c1ccc(C[C@H](C)CN2C[C@H](C)O[C@H](C)C2)cc1
ZINC000013514753,O=C(O)c1nc(=O)[nH]c(=O)[nH]1
ZINC000013444037,Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nnn[nH]3)cc1)C(=O)CC2
ZINC000013831791,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1
ZINC000013916432,CCCOc1ccc(S(=O)(=O)NCC[C@H]2CCCN2C)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1
ZINC000013512224,COc1ccccc1O
ZINC000013828184,O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1
ZINC000013831810,CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1
ZINC000013509425,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O
ZINC000100053660,CCC[C@H](N[C@@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@@H]1C(=O)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]1O)C(=O)OCC
ZINC000100053665,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]2O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC
ZINC000100053667,CCC[C@H](N[C@@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@@H]1C(=O)O[C@H]1O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]1O)C(=O)OCC
ZINC000100053670,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]2O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC
ZINC000100053678,CN(C)CC/C=C1\c2ccccc2COc2ccc(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]3O)cc21
ZINC000100053693,COc1c(C)c2c(c(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]3O)c1C/C=C(/C)CCC(=O)O)C(=O)OC2
ZINC000100053758,O=C1O[C@H]([C@H](O)CO)C(O)=C1OS(=O)(=O)O
ZINC000100053876,Cc1ccnc2c1N=C(O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1cccnc1N2[C@H]1C[C@@H]1O
ZINC000100053983,Cc1cn([C@H]2C[C@@H](N)[C@@H](CO[C@H]3[C@H](O)[C@@H](C(=O)O)O[C@H](O)[C@@H]3O)O2)c(=O)nc1O
ZINC000100053987,Cc1cn([C@H]2C[C@H](N)[C@@H](CO[C@H]3[C@H](O)[C@@H](C(=O)O)O[C@H](O)[C@@H]3O)O2)c(=O)nc1O
ZINC000100054067,C=C1NC(N)=Nc2c1ncn2[C@@H]1O[C@@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@@H]1O
ZINC000198970879,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1
ZINC000100053566,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23O4
ZINC000003869640,C[C@@H](NC(C)(C)CO)C(=O)c1cccc(Cl)c1
ZINC000052986906,NCC[C@H](N)C(=O)O
ZINC000100034211,Cn1c(=O)c2c([nH]c(=O)n2C)n(C)c1=O
ZINC000100043983,Cn1c(=O)c2[nH]c(=O)[nH]c2n(C)c1=O
ZINC000100051339,Cc1cc(N([C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]2O)S(=O)(=O)c2ccc(N)cc2)no1
ZINC000100051398,CC(=O)C[C@@H](c1ccccc1)c1c(O)oc2ccc(O)cc2c1=O
ZINC000100051402,CC(=O)C[C@H](c1ccc(O)cc1)c1c(O)oc2ccccc2c1=O
ZINC000100051419,CC(=O)C[C@H](c1ccccc1)c1c(O)oc2c(O)cccc2c1=O
ZINC000100051471,O=C(C1CC1)[C@H](c1ccccc1F)N1CCc2sc(O)cc2C1
ZINC000100051666,NCC/C=C1\c2ccccc2C[C@@H](O)c2ccccc21
ZINC000100051673,O=C(O)CC1=C(S)CCN([C@@H](C(=O)C2CC2)c2ccccc2F)C1
ZINC000100053072,COc1ccc2c3c1O[C@@H]1[C@@H](O)C=C[C@@H]4[C@H](C2)[N+](C)([O-])CC[C@@]341
ZINC000100053080,COc1ccc2c3c1O[C@@H]1[C@H](O)C=C[C@@H]4[C@H](C2)[N+](C)([O-])CC[C@@]341
ZINC000100053204,CCOC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@@H]1N2C
ZINC000100053272,COC(=O)[C@@H]1[C@@H]2CC[C@@H](C[C@@H]1C(=O)Oc1ccccc1)N2
ZINC000100053295,Oc1ccc2c3c1O[C@H]1[C@H](O)C=C[C@@H]4[C@H](C2)NCC[C@@]341
ZINC000100053305,Oc1ccc2c3c1O[C@H]1[C@H](O)C=C[C@H]4[C@H](C2)NCC[C@@]341
ZINC000000000166,C[C@H](CN(C)C)[C@](C)(O)Cc1ccc(Cl)cc1
ZINC000095617627,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)C[C@H](O[C@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)C(=O)C(C)(C)O
ZINC000095617637,CN1CCN(Cc2ccc(C(=O)NC3=C[C@H](Nc4nccc(-c5cccnc5)n4)[C@H](CO)C=C3)cc2)CC1
ZINC000095617645,Cc1ccnc2c1NC(=O)c1cc(O)cnc1N2C1CC1
ZINC000095617653,C[C@@H](c1cc2ccc(O)cc2s1)N(O)C(N)=O
ZINC000095617657,CN[C@]1(c2ccccc2Cl)CC[C@H](O)CC1=O
ZINC000095617661,CN[C@]1(c2ccccc2Cl)C[C@H](O)CCC1=O
ZINC000095617665,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1O
ZINC000095617669,Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@@H]3CC(O)C[C@H]3C2)cc1
ZINC000095617674,CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2cc(O)ccc21
ZINC000000039112,NCCc1cc(O)c(O)cc1O
ZINC000000121456,CNc1c(C)n(C)n(-c2ccccc2)c1=O
ZINC000000332752,O=C(O)c1ccc(O)cc1
ZINC000000901351,CC[C@H](N)C(=O)O
ZINC000001552042,CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
ZINC000001640621,Cc1cc(NS(=O)(=O)c2ccc(NO)cc2)no1
ZINC000002018134,CNCCCN1c2ccccc2Sc2ccccc21
ZINC000021297783,CNC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)NC)CC(=O)O)CC(=O)O
ZINC000022055590,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCNCC1
ZINC000261494673,COc1cccc2c1[C@H](O)c1c(O)c3c(c(O)c1[C@@H]2O)C[C@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@H](O)[C@@H](C)O1
ZINC000261494677,CN[C@@H]1CC[C@H]2Nc3c(O)cc(C(N)=O)cc3[C@H]2C1
ZINC000261494681,C[N+]1([C@@H]2O[C@H](C(=O)O)[C@H](O)[C@H](O)[C@@H]2O)CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
ZINC000261494690,CN(CCOc1ccc(C[C@H]2SC(=O)NC2=O)cc1)c1ncccc1O[C@H]1O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000014952767,CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
ZINC000013515303,C[C@]12CC[C@H]3c4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@@H]3[C@@H]1CC[C@@H]2O
ZINC000013517144,Cn1c(=O)[nH]c2nc[nH]c2c1=O
ZINC000013520558,C[C@@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CC[C@H]2O
ZINC000013744633,COc1cc2c(cc1OC)C(=O)[C@H](CC1CCNCC1)C2
ZINC000261494616,C[C@]12C[C@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@@H]1CC[C@@H]1[C@@H]3CC[C@@](O)([C@H](O)CO)[C@@]3(C)CC(=O)[C@H]12
ZINC000261494638,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@H]1C(=O)Oc1ccccc1)N2
ZINC000261494672,Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@@H]3CC[C@H](O)[C@H]3C2)cc1
ZINC000261494711,C[C@@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)c(O)c4CC[C@H]3[C@H]1CCC2=O
ZINC000261494684,C[C@@]12CC[C@@H]3c4ccc(O)c(O)c4CC[C@H]3[C@H]1CCC2=O
ZINC000018153302,O=c1[nH]cnc2[nH]cnc12
ZINC000022055135,CN1C(=O)CC[C@@H]1c1ccc[n+]([C@H]2O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]2O)c1
ZINC000002018981,C[C@@H](CN(C)C)[C@@](C)(O)Cc1ccc(Cl)cc1
ZINC000002040950,Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-]
ZINC000095617640,CN1CCN(Cc2ccc(C(=O)NC3=C[C@@H](Nc4nccc(-c5cccnc5)n4)[C@@H](CO)C=C3)cc2)CC1
ZINC000095617648,Clc1ccccc1CN1C=Cc2sccc2C1
ZINC000095617660,CN[C@@]1(c2ccccc2Cl)CC[C@@H](O)CC1=O
ZINC000095617664,CN[C@@]1(c2ccccc2Cl)C[C@@H](O)CCC1=O
ZINC000095617668,Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@H]3CC(O)C[C@@H]3C2)cc1
ZINC000095617673,O=C(O)C[C@@H](O)C[C@@H](O)/C=C/c1[nH]c2ccccc2c1-c1ccc(F)cc1
ZINC000100006441,Cc1cc(=O)n(-c2ccccc2)[nH]1
ZINC000000085742,COc1cc(C[C@H](N)C(=O)O)ccc1O
ZINC000000402946,C[C@]12CC[C@H]3c4ccc(O)c(O)c4CC[C@H]3[C@@H]1CC[C@@H]2O
ZINC000001611775,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)NCC3
ZINC000002504597,C/C=C1\N(C)[C@H](C)CC1(c1ccccc1)c1ccccc1
ZINC000002568171,OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2
ZINC000002570852,C[C@H](C(=O)O)c1ccc2cc(O)ccc2c1
ZINC000002578897,CCC[C@H](CCCO)C(=O)O
ZINC000002598081,CC(=O)Cc1ccc(O)c(O)c1
ZINC000003814360,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
ZINC000004096458,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](OS(=O)(=O)O)CC[C@@]43C)[C@@H]1CCC2=O
ZINC000022066124,CC/C=C(\CCC)C(=O)O
ZINC000026005230,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(CO)nc2)cc1
ZINC000027644800,O=C(O)CCC/C=C\C[C@H]1[C@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@H]1O
ZINC000027644813,O=C(O)CCC/C=C\C[C@H]1[C@H](/C=C/C(F)(F)COc2ccccc2)[C@@H](O)C[C@H]1O
ZINC000028631193,CCOC(=O)[C@@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C
ZINC000030731330,C/C=C\[C@H](CCC)C(=O)O
ZINC000031290887,O=C(O)[C@H]1O[C@@H](O[C@H]2N=C(c3ccccc3Cl)c3cc(Cl)ccc3N=C2O)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000031415830,C[C@]12CC[C@@H]3[C@@H](CCC4=C(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)C(=O)CC[C@@]43C)[C@@H]1CCC2=O
ZINC000031415836,C[C@]12CC[C@@H]3[C@H](CCC4=C(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)C(=O)CC[C@@]43C)[C@@H]1CCC2=O
ZINC000031460595,O=C(O)[C@H]1O[C@@H](O[C@H]2N=C(c3ccccc3)c3cc(Cl)ccc3NC2=O)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000031705519,C[C@]12CC[C@@H]3c4cc(O)c(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O
ZINC000031771186,COC(=O)[C@@H]1[C@@H](C(=O)Oc2ccccc2)C[C@@H]2CC[C@H]1N2
ZINC000033587910,C[C@@]12CC[C@H]3c4ccc(O)c(O)c4CC[C@H]3[C@@H]1CCC2=O
ZINC000033955058,CC1=C(/C=C/C(C)=C\C=C\C(C)=C/CO[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C(C)(C)CCC1
ZINC000037253587,NCCN
ZINC000040165203,C[C@]12CC[C@@H]3[C@H](CCC4=C(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)C(=O)CC[C@@]43C)[C@H]1CCC2=O
ZINC000040165217,C[C@]12CC[C@H]3c4ccc(O)cc4CC[C@@H]3[C@H]1C[C@@H](O)[C@@H]2O[C@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O
ZINC000040165221,C[C@]12CC[C@H]3c4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O
ZINC000040165228,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O[C@H]5O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@H]5O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
ZINC000040165230,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O[C@H]5O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@H]5O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
ZINC000040165247,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)CC[C@@]43C)[C@@H]1CCC2=O
ZINC000040165255,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O[C@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O
ZINC000040165257,C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1C[C@@H](O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)[C@@H]2O
ZINC000040165263,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O[C@H]5O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@H]5O)CC[C@@]43C)[C@@H]1CCC2=O
ZINC000040165265,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O[C@H]5O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@H]5O)CC[C@@]43C)[C@@H]1CCC2=O
ZINC000040916117,Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@H]3[C@H](O)CC[C@H]3C2)cc1
ZINC000044020714,C[C@@]12CC[C@@H]3c4ccc(O)c(O)c4CC[C@@H]3[C@H]1CCC2=O
ZINC000013831818,O=c1cc(CO)occ1O
ZINC000118915336,C/C(=C\CC[C@H](C)[C@H]1C[C@@H](O)[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@H](O)CC[C@@]45C[C@]35[C@@H](O)C[C@]12C)C(=O)O
ZINC000118915337,C/C(=C\CC[C@@H](C)[C@H]1C[C@@H](O)[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@H](O)CC[C@@]45C[C@]35[C@@H](O)C[C@]12C)C(=O)O
ZINC000118915338,C/C(=C\CC[C@H](C)[C@H]1C[C@H](O)[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@H](O)CC[C@@]45C[C@]35[C@@H](O)C[C@]12C)C(=O)O
ZINC000118915339,C/C(=C\CC[C@@H](C)[C@H]1C[C@H](O)[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@H](O)CC[C@@]45C[C@]35[C@@H](O)C[C@]12C)C(=O)O
ZINC000004544883,N[C@H](CCC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O)C(=O)O
ZINC000002018980,C[C@@H](CN(C)C)[C@](C)(O)Cc1ccc(Cl)cc1
ZINC000002018982,C[C@H](CN(C)C)[C@@](C)(O)Cc1ccc(Cl)cc1
ZINC000004099004,C[C@]12CC[C@@H]3c4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@H]3[C@@H]1CCC2=O
ZINC000004099035,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O
ZINC000004658606,CS(C)(=O)=O
ZINC000005116153,COc1ccc2nc([S@](=O)Cc3ncc(CO)c(OC)c3C)[nH]c2c1
ZINC000005140707,CN(CCC[C@@H](O)c1cccnc1)N=O
ZINC000005167249,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4C[C@H](OS(=O)(=O)O)CC[C@]4(C)[C@H]3CC[C@@]21C
ZINC000005239470,CN(CCCC(=O)c1cccnc1)N=O
ZINC000005423072,CN1C(C(=O)Nc2ccc(O)cn2)=C(O)c2sc(Cl)cc2S1(=O)=O
ZINC000005840786,C/C=C/[C@@H](CCC)C(=O)O
ZINC000005861416,CCO[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O
ZINC000005933760,O=C1Nc2c(CO)ccnc2N(C2CC2)c2ncccc21
ZINC000006920404,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000253611314,C[C@H](O)[C@@H]1CC[C@@H]2[C@H]3CC[C@H]4C[C@@H](O[C@H]5O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]5O)CC[C@@]4(C)[C@@H]3CC[C@]12C
ZINC000256079353,C[C@]12CC[C@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@H]3O)C[C@@H]1CC[C@H]1[C@@H]2[C@@H]2C[C@@]3([C@@H](C(=O)CO)CC[C@@H]13)[C@H](O)O2
ZINC000257384246,COc1ccc2c3c1O[C@@H]1[C@H](O)C=C[C@H]4[C@@H](C2)[N@@+](C)([O-])CC[C@]314
ZINC000060183860,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)([C@@H](O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
ZINC000118913657,C[C@]12CC[C@@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@H]3O)C[C@H]1CC[C@@H]1[C@@H]2[C@@H]2C[C@@]3([C@@H](C(=O)CO)CC[C@@H]13)[C@H](O)O2
ZINC000118915218,C[C@]12C[C@@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@H]1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@@]2(O)[C@@H](O)CO
ZINC000118915220,C[C@]12C[C@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@H]1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@@]2(O)[C@@H](O)CO
ZINC000118915330,C[C@@H](O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C
ZINC000118915332,C[C@@H](O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C
ZINC000118915334,C[C@]12CC[C@@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@H]3O)C[C@H]1CC[C@@H]1[C@@H]2[C@@H]2C[C@]3([C@@H](O)O2)[C@@H](C(=O)CO)CC[C@@H]13
ZINC000118915340,C[C@]12CC(=O)[C@H]3[C@@H](CC[C@@H]4C[C@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]5O)CC[C@]34C)[C@@H]1CCC2=O
ZINC000118915342,C[C@]12CC(=O)[C@H]3[C@@H](CC[C@@H]4C[C@@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]5O)CC[C@]34C)[C@@H]1CCC2=O
ZINC000085552114,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000085589009,C[C@]12CC[C@@H]3c4cc(O)c(OS(=O)(=O)O)cc4CC[C@@H]3[C@@H]1CCC2=O
ZINC000085589133,C[C@@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)c(O)c4CC[C@@H]3[C@@H]1CCC2=O
ZINC000085589139,C[C@@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)c(O)c4CC[C@H]3[C@@H]1CCC2=O
ZINC000090614937,C[C@]12CC[C@@H]3c4ccc(O)c(O)c4CC[C@@H]3[C@H]1CC[C@@H]2O
ZINC000095617641,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(C2=CN(O)CC=C2)n1
ZINC000004214681,CN(C)CC/C=C1\c2ccccc2C[C@@H](O)c2ccccc21
ZINC000004228232,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O
ZINC000004228266,CN1c2c(nc(N)[nH]c2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc1
ZINC000004474613,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O
ZINC000004654886,NCCc1ccc(O)c(OS(=O)(=O)O)c1
ZINC000005140767,CN1C(C(=O)Nc2ccc(O)cn2)=C(O)c2ccccc2S1(=O)=O
ZINC000005167145,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C
ZINC000005760164,CC(C)Cc1ccc([C@H](C)C(=O)O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1
ZINC000005783565,Cn1c(=O)n(C)c2c(=O)[nH]c(O)nc21
ZINC000005839270,CCC[C@H](C(=O)O)[C@H](O)CC
ZINC000005920311,C[C@@]12CC[C@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@@H]3[C@@H]1CC[C@H]2O
ZINC000005934430,O=C(O)[C@H](c1ccccc1)[C@@H]1CCCCN1
ZINC000006095281,O=C(O)Cc1ccccc1Nc1c(Cl)ccc(O)c1Cl
ZINC000006344064,O=C(O)CNC(=O)c1ccccc1
ZINC000008219992,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)[C@@H]2O
ZINC000253611310,C[C@H](O)[C@@H]1CC[C@@H]2[C@H]3CC[C@H]4C[C@@H](O[C@H]5O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]5O)CC[C@@]4(C)[C@@H]3CC[C@@]12C
ZINC000256079355,C[C@]12CC[C@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@H]3O)C[C@@H]1CC[C@H]1[C@@H]2[C@@H]2C[C@]3([C@@H](O)O2)[C@@H](C(=O)CO)CC[C@@H]13
ZINC000257384244,COc1ccc2c3c1O[C@@H]1[C@H](O)C=C[C@@H]4[C@@H](C2)[N@@+](C)([O-])CC[C@]314
ZINC000012493465,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000012495031,CN1CCC[C@H]1c1ccc[n+]([C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1
ZINC000012496345,COc1cc2c(cc1O[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
ZINC000058541114,C[C@@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@H]1CC[C@H]2O
ZINC000067665085,CCCCC(=O)NC1(C(=O)NCc2ccc(-c3ccccc3-c3nnn[nH]3)cc2)CCCC1
