smiles,Is Drug
CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1,1
CO[C@@H]1CCC[C@H]1N[C@@H](C)CCc1ccccc1[N+](=O)[O-],0
COc1cccc(-c2nnc(NCc3cccs3)o2)c1OC,0
COC(=O)c1c(N)cc(Cl)cc1Cl,1
CC(CN)N1CC2CCCC1(C1CCNC1)C2,0
CC1CC2C(O)C(CC(C)(C(C)C)C2CO)N1,0
N[C@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,1
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,1
CC(C)[C@H]1CC[C@@H](C)C[C@@H]1OC(=O)c1ccccc1N,1
CCCN(CCc1ccccn1)C(=O)c1cc(=O)c2ccccc2o1,0
CC(Cn1nnc(Cl)c(C=O)c1=O)C(C)(C)C,0
Cc1c(NS(=O)(=O)c2cnc3ccccc3c2)cccc1C(=O)O,0
C[C@@H]1CCCC[C@H]1Nc1c(C(=O)O)cccc1[N+](=O)[O-],0
OC[C@H]1NC[C@@H](O)[C@@H](O)[C@@H]1O,1
Cc1ccc(C)c(NC(=O)N2CCOC[C@H]2c2c(C)nn(C)c2C)c1,0
CCc1cnc(-c2c(Br)[nH]ccc2=O)c(O)n1,0
C[C@@]12CCCCC[C@@H](Cc3ccc(O)cc31)[C@@H]2N,1
CC(C)(C)NCC(O)c1cc(O)cc(O)c1,1
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,1
OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,1
CC1C(N)C2(C(=N)NCCO)CC1(O)CCO2,0
Cc1cc2nc(NC[C@H](O)COc3ccccc3)c3ccccc3n2n1,0
CC(=O)Nc1ccc(C(=O)O)cc1,1
CC1CC(O)CNC2COC(C1)C(C)NC2C,0
CC(=O)N1[C@H](c2ccccc2)c2[nH]c3ccccc3c2C[C@H]1C(=O)O,0
Cc1ccc(S(=O)(=O)N[C@@H]2CCC[C@@H](C(F)(F)F)C2)cc1,0
CCC1(C)OC(=O)N(C)C1=O,1
OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,1
CC1C=CCC23CNCC12C1CN3C1(C)C,0
CNC[C@@H](c1ccc(OC)cc1)C1(O)CCCCC1,1
COC[C@@H](NC(=O)O[C@H]1O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]1O)C(=O)NCc1ccccc1,1
NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,1
CC(/C=C/C=C(\C)C(=O)O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@@H]1O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@@H](CO[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1
O=C(O)c1cc(/N=N/c2ccc(O)c(C(=O)O)c2)ccc1O,1
Nc1nc(O)c2c(n1)N([C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O)[CH]N2,1
Cc1c(C(=O)OCc2ccccc2F)nnn1-c1ccccc1,0
NS(=O)(=O)c1ccc(Cl)cc1,1
CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C\c1ccc(-c2cccc(F)c2)cn1,1
CC(N)C(=N)OC1CNCC(C)C(C#N)OC1,0
CCNCC(OCC)C1CNCC1(C)C(C)O,0
CCCC1(CCC)NCCC1CCNC=N,0
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,1
C[C@H](C[S@](C)=O)NC(=O)N[C@H](C)c1ccc(-c2ccccc2)cc1,0
C[C@H](CNC(=O)Nc1ccc(OC(F)F)c(Cl)c1)C[C@@H](C)O,0
O=C(Nc1ccccc1)c1cc(N2CCOCC2)nc2ccccc12,0
Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)c(C)c1,1
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1
CCCC1NCCNC(=O)C(C)c2scnc21,0
CC(C)(NC(=O)CCc1ccccc1F)C(=O)Nc1ccccc1,0
FC(F)O[C@H](F)C(F)(F)F,1
Cc1nc(NC(=O)c2cccc(Cl)c2)ccc1[N+](=O)[O-],0
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,1
Cc1cnc(N(C)[C@H]2CCCN(c3nccc4sccc34)C2)nc1,0
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1[C@@H](O)CC(C)=C[C@@H]21,1
CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1,1
CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O,1
COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1,1
CC12OCOC(=O)C1C1CCOC1(CN)C2O,0
O=C(O)c1cc(O)c(O)c(O)c1,1
C#CC(=O)C12CC(O)C(O)C1NC(C)C2CC,0
CSCc1ccc(C(=O)N(C[C@@H]2CCOC2)C2CC2)cc1,0
CN1CCN2c3ncccc3Cc3ccccc3[C@@H]2C1,1
COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,1
c1ccc(CC2=NCCN2)cc1,1
CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCNC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1NC(C)=O)C(N)=O)OC(=O)CCCCCCCCCCCCCCC,1
CCC(C)(C)C(=O)C1(CO)COCCCC1C,0
Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C\C(=O)O)n2)cc1,1
CCc1ccc(C(=O)[C@H](C)OC(=O)c2ccc3c(c2)OCCO3)cc1,0
O=NN(CCCl)C(=O)NCCCl,1
CN1CC[C@]23c4c5ccc(O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]6O)c4O[C@@H]2[C@H](O)CC[C@H]3[C@H]1C5,1
Oc1nc2ccccc2n1CCCN1CCC(n2c(O)nc3cc(Cl)ccc32)CC1,1
CN1CCN2c3ncc(O)cc3Cc3ccccc3[C@H]2C1,1
COc1ccc(C=C2C(=O)NC(=S)NC2=O)c(Br)c1,0
CC[N+]1(C)[C@@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,1
Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,1
CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]2O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,1
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,1
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCCNCC1,1
Cc1ccc([C@H](CNC(=O)c2ccccc2F)N2CCCC2)o1,0
Oc1cccc2cccnc12,1
CCCc1cc(C(=O)N[C@@H](C)C2CCN(CC(F)(F)F)CC2)no1,0
CC/C=C(\CCC)C(=O)O,1
COc1cccc([C@H]2CN(C(=O)c3ccc(Cl)o3)CCO2)c1,0
CC12C3=CCC4(C)C(C)(C=CC1NC3)C24O,0
CCNCC1C(O)C(O)(C=O)C2(CO2)S1(=O)=O,0
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,1
CC1=CC(N)C2CNC12C1OCC(N)C1N,0
CC(C)C1=NCCC(C=O)Nc2ccc([nH]2)N1,0
CC(C)(C)[C@@H]1NC(=O)O[C@@H]2CCC[C@H]2OCC=CC(F)(F)c2nc3ccccc3nc2O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4(C)CC4)C[C@H]3C(F)F)N(C2)C1=O,1
Cc1ccc(NC(=O)COC(=O)c2ccccc2F)c(F)c1,0
C1=C(CN2CCC[C@@H](N3CCCC3)CC2)COc2ccccc21,0
COc1ccc(C(=O)Nc2ccccc2CC[C@H]2CCCCN2C)cc1,1
OC[C@@H]1NC[C@H](O)[C@H](O)[C@@H]1O,1
C[C@H]1CCC[C@@H](C(=O)O[C@H]2CCN(C(=O)OC(C)(C)C)C2)C1,0
C[C@@H](C(=O)O)c1cccc(Oc2ccccc2)c1,1
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@H]1c1cccc([N+](=O)[O-])c1,1
CC(=O)NCCC(=O)N[C@@H](Cc1ccc(Cl)cc1)c1ccccc1,0
OCl,1
CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](Cc1ccccc1)N(C)C(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](CC(=O)O)NC(=O)CCC(=O)O)C(N)=O,1
O=C(CC1C[C@H]2CC[C@@H](C1)N2)Nc1cccc(OC[C@H]2CCCO2)c1,0
CN1CCC[C@H]1c1ccc[n+]([C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1,1
CC(=O)Cc1n[nH]c2[nH]c(=N)c(=N)c=2c(N)n1,0
Cc1nc2c3n1CCC3CC(=O)C(C)N(C)C2,0
O=C(O)[C@H]1C[C@H](c2ccccc2)CN(C(=O)Cc2cccs2)C1,0
CCC(C)(CC)c1nc(Cc2ccc([N+](=O)[O-])cn2)no1,0
C[C@H](CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21)N(C)C,1
COc1ccc(Oc2ncccc2NC(=O)NC[C@@H]2CCCO2)cc1,0
OCc1ccccc1,1
C[N+]1([O-])CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,1
OC[C@H]1O[C@@H](n2cnc3c(=S)[nH]cnc32)[C@H](O)[C@@H]1O,1
CC12C3=CCC4C=CCC41OCC2CC3,0
CCC(N)COC1(CO)C(N)CC(N)C1CC,0
O=C1c2ccccc2-c2ccc(-c3nc([C@@H]4CCOC4)no3)cc21,0
CC(N)C1C(C)NCC2N1C(=O)CC2(O)CN,0
CC1NC(=O)C(CCC=O)NCCC1C(=N)N,0
Cc1c(O)cc2c(c1C)O[C@@](C)(CCC[C@@H](C)CCC[C@H](C)CCCC(C)C)CC2,1
Cc1nn(C)c(Cl)c1[C@@H]1CCCN1C(=O)c1cccc2c1OCO2,0
c1ccc(CCc2noc(-c3ccnc4ccncc34)n2)cc1,0
Cc1sc(C(C(=N)N)n2cnsc2=N)cc1O,0
NC(=O)C[C@H](N)C(=O)O,1
CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
CC(O)C1NCC(=O)C12C(O)CNC(C)C2C,0
CC(C)CC1(C)CN(C)C2CCC2=C1C=O,0
CCC[C@@H](NCCC(C)(C)N)c1cccc([N+](=O)[O-])c1,0
CC(=O)n1cnc2[nH]c3c(Br)c(=N)ccn3c21,0
O=C(NCc1ccnc(N2CCCCC2)n1)Nc1ccccc1Cl,0
CCN=C(N)C1C(CO)CN=C(NC=O)N1C,0
CC1N=COC12c1nocc1C(=NO)C1NC12,0
COc1ccc(CNc2ncc([N+](=O)[O-])s2)cc1Cl,0
CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,1
O=C(Nc1nc(-c2ccccn2)cs1)c1cnn2ccccc12,0
Cc1ccc([N+](=O)[O-])c(C)c1NC(=O)N1C[C@H](C)C[C@H]1C,0
CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,1
O=[N+]([O-])c1ccc(NC2CC(F)(F)C2)c(Cl)c1,0
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc([N+](=O)[O-])c1,1
O=C(c1ccc(Br)cc1)N1CCC(Cc2ncc[nH]2)CC1,0
Cc1ncc(C23CC4OCC(O4)C(CN2)C3)s1,0
CC(=O)N[C@H]1CC[C@H]2Nc3ccc(C(N)=O)cc3[C@@H]2C1,1
CCC1C(NC(=N)OC)=NCC(N=CN)C1O,0
CC1OC(=NCC(=O)C#N)C(CC(=O)O)C1=O,0
Cc1ccc(C(=O)OCc2noc(-c3ccc(Cl)cc3)n2)cn1,0
COc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,1
OC1(c2ccc(Cl)cc2)CCNCC1,1
COc1ccccc1N1C(=O)/C(=C/c2ncc[nH]2)c2ccccc2C1=O,0
C#CC(=O)OC1CC2(C#N)CC1(C)C(=O)O2,0
N[C@H](CCC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O)C(=O)O,1
NC(=O)c1cn(Cc2c(F)cccc2F)nn1,1
C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C,1
CC(C)(C)NC[C@H](O)c1ccccc1Cl,1
COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](NCCCC(=O)O)c3ccccc3)c2=O)c1F,1
CCC(C1CCNCCN1)N(C)c1ccsc1,0
CC(=O)[C@@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3CC[C@@]21C,1
CC(=N)N1CCOC(C(N)(CN)CO)C(C)C1,0
O=C(O)CNC(=O)c1ncc(-c2cccc(Cl)c2)cc1O,1
CC1CC2Oc3ccoc3OC23CC(O)CC13,0
O=C([O-])O.[Na+],1
C[C@@H](Cc1ccc([C@@H](C)C(=O)O)cc1)C(=O)O,1
CC1(C(N)CCO)CCCC2C(=N)NC1C2O,0
COc1cc(NS(=O)(=O)c2ccc(C)cc2C)cc(OC)c1,0
C[N@+]1([O-])CCC[C@@H]1c1cccnc1,1
CC(C)Cn1cnc2c(N)nc3ccccc3c21,1
Cc1nc2ccccc2nc1NCc1ccc(CS(C)(=O)=O)cc1,0
NCCC[C@H](N)CC(=O)NC[C@@H]1NC(=O)[C@H](CO)NC(=O)[C@@H](N)CNC(=O)[C@H]([C@H]2CCN=C(N)N2)NC(=O)/C(=C\NC(N)=O)NC1=O,1
CCC1(N)C2CC(N)C(N2)C(=O)OC(=N)C1C,0
O=C(COC(=O)Cc1cccs1)Nc1ccc(C(F)(F)F)cc1,0
CC#CC1C(O)C(C(C)C)C(N)C2NC12,0
C[C@@H]1C=C[C@H]2[C@@H]3[C@@H](OC(=O)[C@@H]2C)O[C@](C)(O)CC[C@H]31,1
CC(C(=O)NC=N)C1COCc2nocc2C1,0
Cc1conc1CS(=O)(=O)N1CCC[C@@H]1c1ccc(Cl)cc1,0
CC(O)(CO)C1(O)CC2CC1NC2=NCCN,0
C/C(=N\O)c1ccc(OCC(=O)N2CCCCC2)cc1,1
CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,1
CC(N=C1NCC(=N)N1)c1cnc(CC#N)o1,0
CN(CCOc1ccc(C[C@H]2SC(=O)NC2=O)cc1)c1ncccc1O[C@H]1O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O,1
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@@H]3[C@@H]1CC[C@@H]2O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,1
CC[C@@]1(c2ccccc2)CCC(=O)NC1=O,1
C[N+]1([C@H]2O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]2O)CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,1
CC1(C)OC2OC(CN)C=C3CC(O)C1=C32,0
CCCN(CCC)C(=O)[C@H](CCC(=O)OCCCN1CCN(CCOC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)CC1)NC(=O)c1ccccc1,1
C[C@@H](Nc1cnn(-c2ccc(C(F)(F)F)cc2)c1)c1ncnn1C,0
CSc1cccc(N(C)C(=O)c2cccc3c2O[C@@H](C)C(=O)N3)c1,0
CC12OCC=CC1NC=C(C#N)S2(=O)=O,0
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,1
Cc1n[nH]c(C)c1CC(=O)Nc1ccc(N2CCCCC2)cc1,0
C[C@@H](O)CC(C)(C)O,1
CC(C)(C)NC[C@H](O)COc1cccc2c1C[C@H](O)[C@H](O)C2,1
CN1CCC2=C(C1)c1ccccc1Cc1ccccc12,1
COCc1nc(C)c(C(=O)Oc2cnc3ccccc3c2)s1,0
CCOC(=O)COc1cccc(NC(=O)c2cc(F)ccc2F)c1,0
Cc1c(CO)c(O)cn1CCC1COC(=O)N1,0
CN1C(=O)[C@@H](O)N=C(c2ccccc2)c2cc(Cl)ccc21,1
O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,1
COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,1
Cc1csc(Cl)c1NC1=NCCN1,1
CC1(CO)CC(N)C(N)(C#N)C2N=C(N)OC21,0
CCC1=CCNC2C13CC(C)CS(=O)(=O)C23C,0
Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,1
O=C(COC(=O)c1cccnc1Cl)N[C@H]1CCCc2ccccc21,0
CC[C@H]1CO[C@H](C)CN1Cc1ccc(Cl)c([N+](=O)[O-])c1,0
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,1
Cn1c(=O)c2[nH]cnc2n(C)c1=O,1
COc1ccc2[nH]c([S@](=O)Cc3ncc(C)c(OC)c3C)nc2n1,1
N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,1
O=P1(NCCCl)OCCCN1CCCl,1
CC(C)C1C2C(C3CC3)CN(C2C)C1CO,0
CCOc1cccc(N2CCC(F)(F)CC2)c1[N+](=O)[O-],0
C#CC(CC)C1COCC(OCC)C1C(=O)O,0
CC(C)c1c(C(=O)Nc2ccccc2O)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,1
CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@@H](NC(=O)C(F)(F)F)[C@@H](O)[C@@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O,1
C[C@H]1C[C@@H](C(=O)Nc2ccc3cc(Cl)cnc3n2)CCC1=O,0
CC12OC(C=O)CC1(CO)CNc1occc12,0
C[C@@]12CC[C@@H]3c4ccc(O)c(O)c4CC[C@H]3[C@H]1CCC2=O,1
Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,1
CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,1
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,1
C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2C[C@H]3CC[C@@H](C2)N3C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,1
C1=C2C(NC1)C(C1CO1)Oc1cnnn12,0
CC1N=CN2C(=N)C(C)c3c2c1sc(=N)c3N,0
O=C(O)CCCc1ccccc1,1
CC1(C=O)CC(C)(C=O)c2scnc2OC1=O,0
COc1ccc2cc([C@H](C)C(=O)O[C@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)ccc2c1,1
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,1
C[C@@]12CC[C@H](O[C@H]3O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]3O)C[C@@H]1CC[C@H]1[C@H]2C(=O)C[C@@]2(C)C(=O)CC[C@H]12,1
CCC[C@@H](NCCCOCC)c1cccc([N+](=O)[O-])c1,0
CC1C(CO)N=CNC(=N)C(N)C12CNC=N2,0
Cc1ncc[nH]c(=N)c(OCCCN)c(C)s1,0
N=C(N)N/N=C/c1c(Cl)cccc1Cl,1
CC(I)C1OCC(CO)O1,1
CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]2O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,1
Cc1cc(C)c(OC(=O)[C@H]2Cc3ccccc32)c([N+](=O)[O-])c1,0
Cc1cccc(S(=O)(=O)[C@H](C)C(=O)N2CCCc3ccccc32)c1,0
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1
CC[C@H](C)[C@@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@H](C(=O)O1)[C@]34O)O2,1
CN1C(=O)OC2(C)C1COC(C)(C)S2(=O)=O,0
CCn1c(SCc2cc(O)ncn2)nnc1-c1cccc(C)c1,0
C[C@H](COc1ccccc1)N[C@H](C)[C@@H](O)c1ccc(O)cc1,1
OC[C@@H]1NC[C@H](O)[C@@H]1O,1
CC1OC2(C#N)C(C)CC(N3CC1C3)S2(=O)=O,0
O=C(c1ccc(-c2ccsc2)cc1)N1CC[C@H](n2ccnn2)C1,0
C#CCC(O)(CN)C1(C)NC2(C)CC(N)C1C2,0
C[C@H](Cc1ccccc1[N+](=O)[O-])N[C@H]1CCC[C@H]1F,0
CCOC1COCC(CO)(c2[nH]nnc2N)C1,0
C[C@]12CC[C@H](S(=O)(=O)O)C[C@@H]1[C@@H]1C[C@@H]1[C@H]1[C@@H]3[C@@H]4C[C@@H]4[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@@H]12,1
CCC1CCC(C(=O)N[C@H](C(=O)NCc2ccco2)C(C)C)CC1,0
CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,1
C=C1NC(N)=Nc2c1ncn2[C@H]1O[C@@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@@H]1O,1
COc1cc(F)cc(NC(=O)c2nnn(-c3ccc(C)cc3)c2C)c1,0
O=C(Nc1cnn(C[C@@H]2CCCO2)c1)c1ccc(Cl)nc1Cl,0
CCCCN1CCCC[C@@H]1C(=O)Nc1c(C)cccc1C,1
Cc1ccc2c(c1N)OC1C(C)OC(O2)C1C,0
Cc1cc(C)nc(N[C@H](C)c2ccc(C)c([N+](=O)[O-])c2)n1,0
C[C@H]1[C@@H](c2ccccc2)OCCN1C,1
O=P(O)(O)[C@H](O)[C@H]1O[C@@H](n2cnc3c(S)nc(O)nc32)[C@@H](O)[C@H]1O,1
Oc1ccc([C@@H]2CNCCc3c2cc(O)c(O)c3Cl)cc1,1
CC#CC(C)C1=CCCC(O)C(=N)OC1=O,0
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)NCC[C@@]341,1
O[C@H](CNC[C@H](O)[C@H]1CCc2cc(F)ccc2O1)[C@@H]1CCc2cc(F)ccc2O1,1
CCC(CC1(C)CC(C)(NC=O)C1)NC,0
CCN(CC)C(C)C(=O)c1ccccc1,1
C#CC#CC1=NC23COC(C)CC2(C3)O1,0
C[C@H](C(=O)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1cccc(C(=O)c2ccccc2)c1,1
CC[C@@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,1
CN(Cc1ccccn1)[C@@H]1CCCN(C(=O)NCC2CCCC2)CC1,0
COc1c(C)c2c(c(O[C@@H]3O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]3O)c1C/C=C(/C)CCC(=O)O)C(=O)OC2,1
C[C@@H](O)C(=O)O,1
C#Cc1c2c[nH]c3cc4c(Br)nc(C)c1c4=c32,0
NCCNCCNCCNCCN,1
C[C@H](CNC(=O)c1ccn(-c2ccccc2)n1)c1ccccc1,0
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,1
C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OS(=O)(=O)O)CC[C@@H]12,1
C[C@@]12CC[C@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CC[C@H]2O,1
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,1
C/C=C/C/C=C\CCC(=O)[C@H]1O[C@H]1C(N)=O,1
CCC1CC2C(C)CC1(CC(C)N)C2(C)C#N,0
CCCCCCc1ccc(O)cc1O,1
C[C@@H](O)[C@H](O)[C@@H]1CNc2[nH]c(N)nc(=O)c2N1,1
CCOC(=O)C1=CC2=C3[N]4C(=CC5=NC(=Cc6c(CC)c(C)c([n]6[Sn]4([Cl])[Cl])C=C4N=C2C(C)=C4CC)C(C)=C5CC)[C@@H](C)[C@]13CC,1
NCc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12,1
CC1C2CC2C2=CC(C)(OC2)C2CCOC12,0
CN(C[C@@H](O)CO)C(=O)c1c(I)c(NC(=O)C(CO)CO)c(I)c(C(=O)N(C)C[C@@H](O)CO)c1I,1
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,1
CC(N)C1(C#N)CC(O)CCC1(C#N)C(C)O,0
